2032192.803	7922170.223
2023449.35	7967576.918
2036585.868	7970307.602
2032021.74	7871861.261
1997162.504	7785386.972
1992501.634	7715039.798
1996682.042	7555764.448
1987648.826	7561071.619
1980465.144	7424611.667
1996286.41	7430585.745
2001545.858	7407650.687
1985619.174	7353777.406
1950798.824	7428242.078
1961764.397	7464142.937
1958544.27	7377385.673
1922992.358	7344212.086
1909647.61	7340947.118
1962660.903	7408743.862
1977089.088	7438236.071
1977089.088	7287061.603
1967875.896	7300761.793
1961400.25	7255021.366
1963361.44	7281786.625
1959328.058	7271616.123
1950407.765	7351468.891
1941061.968	7375469.042
1916618.736	7290371.844
1906884.81	7337717.354
1899793.589	7307702.73
1920219.918	7289505.077
1912246.466	7263705.141
1903792.848	7179446.506
1861314.49	7138198.621
1869618.676	7061308.306
1870904.196	7203878.01
1898718.644	7161216.341
1898691.085	7049381.674
1897065.476	6918102.644
1929543.246	6865142.797
1910532.128	6723484.837
1897175.664	6705202.564
1896184.08	6728080.387
1873065.96	6728080.387
1868579.642	6746294.624
1865846.722	6715797.314
1860632.403	6754495.755
1874297.903	6708828.456
1864917.984	6648758.262
1857305.609	6563013.778
1822365.003	6531354.546
1831745.696	6465981.989
1824282.436	6466409.933
1821366.176	6452981.423
1831204.368	6464532.841
1823094.048	6456240.22
1779849.492	6487439.734
1772412.942	6493316.034
1784495.223	6441687.996
1793322.723	6387570.769
1786472.828	6342892.624
1785804.596	6180220.905
1759257.377	6114154.805
1728646.448	6148991.448
1737203.081	6239656.108
1756102.032	6186867.444
1737941.256	6301402.651
1745516.592	6291441.62
1742056.817	6258502.646
1732593.038	6181831.22
1737308.525	6213887.672
1724257.872	6198995.141
1688804.212	6238723.535
1687193.166	6249586.682
1674487.76	6250802.925
1690676.068	6251573.744
1724625.563	6307932.871
1718747.22	6237678.005
1718747.22	6175725.089
1699946.592	6160997.736
1701120.233	6117449.328
1701146.318	6113098.787
1694631.168	6022521.768
1677258.108	6070580.915
1679771.524	6016522.601
1671823.14	5986066.423
1686933.392	5871396.877
1683558.15	5863226.86
1695985.29	6014403.309
1683454.35	6070563.493
1678138.885	6108735.811
1652715.936	6097849.155
1608356.604	6079263.7
1604630.228	6147385.416
1617500.676	6174228.019
1602629.403	6255294.147
1616661.39	6355917.357
1627589.093	6300696.212
1636762.01	6373810.243
1639091.273	6418976.747
1634690.103	6349305.324
1615237.646	6401503.57
1629860.756	6410222.86
1634690.103	6313510.558
1595674.24	6336347.888
1608838.56	6292484.55
1610056.454	6296117.745
1589894.028	6216041.82
1538319.284	6249735.17
1560325.757	6271663.611
1587121.236	6238147.776
1529822.66	6333105.259
1523965.56	6446588.38
1528190.44	6550154.86
1543284.444	6720635.871
1584073.96	6733635.285
1619307.15	6709344.951
1606150.676	6665769.466
1601439.63	6633098.157
1623279.846	6492007.958
1615212.228	6497057.21
1638886.436	6472050.04
1638886.436	6473330.917
1613408.04	6429242.586
1620198.037	6414835.457
1552516	6387874.583
1535616.64	6528391.208
1563900.314	6436376.866
1548780.25	6422162.437
1551519.36	6425488.725
1568004.84	6270693.235
